"169.15450244450406","-45.089138929586795","Bannockburn"
"168.2620995761111","-45.73730460611112","Barnhill"
"171.8381112898276","-43.68251462103447","Barrhill"
"171.3144442186842","-42.2476361988816","Barrytown"
"177.89233535","-38.865589085","Bartletts"
"175.2243358447059","-37.764100895504214","Baverstock"
"173.7493107394253","-35.951443279511516","Baylys Beach"
"175.648669709266","-40.09059143486238","Beaconsfield"
"174.024331175","-41.071314825","Beatrix Bay"
"169.38304259535713","-45.82802635910715","Beaumont"
"169.72099503911113","-45.001664980222216","Becks"
"171.313601757931","-44.08954026793103","Belfield"
"172.95195967813956","-41.45791318569766","Belgrove"
"173.16646887","-41.2911534","Bell Island"
"168.59512765189655","-45.0468490424138","Ben Lomond"
"169.99651313467209","-44.24798013631148","Ben Ohau"
"170.05574278","-44.46770127","Ben Omar"
"169.33433260777778","-44.90882973866667","Bendigo"
"169.7915520156666","-46.225660541833335","Benhar"
"168.4711762151281","-45.888988600128194","Benmore"
"175.37318329953487","-38.520403003023254","Benneydale"
"170.10308627857142","-45.933740166031754","Berwick"
"170.04063770521742","-45.969143115652166","Berwick Forest"
"173.16183675105265","-41.29928575","Best Island"
"174.45448172947084","-36.884141461587284","Bethells Beach"
"175.86639213506174","-40.85157991333334","Bideford"
"174.73335925643562","-36.31506113861385","Big Omaha"
"171.79709976179484","-41.67452264076922","Birchfield"
"168.15067750076923","-45.70381583897436","Birchwood"
"174.3337193","-39.35920196581817","Bird Road"
"172.67490414659576","-43.824101863723406","Birdlings Flat"
"170.79312766125","-44.888516608749995","Black Point"
"174.09752975774197","-41.18748599870968","Black Rock"
"169.31408504553568","-45.24651379285713","Blackmans"
"167.67846487459457","-45.784558870270274","Blackmount"
"171.88202527256408","-42.13142589435897","Blacks Point"
"175.96196749199996","-40.944678955600004","Blairlogie"
"173.93939975713818","-41.52606781171458","Blenheim"
"174.1328238371053","-41.68869912342106","Blind River"
"174.89784151813234","-41.283507242957214","Blue Mountains"
"168.33910820047248","-46.60159421594488","Bluff"
"175.00106866827127","-37.180782187712744","Bombay"
"172.53146054","-41.767044045","Braeburn Range"
"168.30953060443184","-46.29372824988637","Branxholme"
"168.0915620366667","-45.70899527888889","Braxton"
"176.7606803073914","-39.64622346403162","Bridge Pa"
"173.10309914850907","-41.375546417672716","Brightwater"
"174.21932077996732","-39.0164285153922","Brixton"
"176.33801960341177","-38.522393168705875","Broadlands"
"176.2824578127698","-38.60731100237409","Broadlands Forest"
"173.3745499726984","-35.27207293246032","Broadwood"
"173.0782848621569","-41.26874759784314","Bronte"
"174.99094554934786","-36.98779239086956","Brookby"
"172.5492564312295","-43.45455237160172","Broomfield"
"173.94804153692309","-41.21507728846154","Broughton Bay"
"168.42853519137367","-46.13297531137364","Browns"
"169.6106082481818","-43.61195643757576","Bruce Bay"
"175.02325224716822","-39.850864301209434","Brunswick"
"168.79161177692302","-46.2541380002564","Brydone"
"174.42954630348837","-36.105254302558144","Brynderwyn"
"174.9312471923446","-37.22990938939611","Buckland"
"170.55885674310346","-45.59221913655172","Bucklands Crossing"
"175.988384795","-38.87639662","Bulli Point"
"175.37575597341072","-40.1908835424107","Bulls"
"173.94981208125","-40.94226006000001","Bulwer"
"175.6447303765157","-40.277975848166335","Bunnythorpe"
"175.21552358615935","-37.74883613721012","Burbush"
"174.11356274822785","-39.11380648987345","Burgess Park"
"170.6644595076923","-44.10146574871794","Burkes Pass"
"172.29856059738012","-43.61598776088306","Burnham"
"172.11958547999998","-43.34662359489288","Burnt Hill"
"170.75874239130437","-45.47077373434783","Bushey"
"169.36817034857145","-45.27747384857143","Butchers Gully"
"169.510748314","-46.50657556","Caberfeidh"
"173.48810156718207","-35.276886960252014","Cable Bay"
"169.7471344203226","-44.91345616935483","Cambrians"
"175.4717377645281","-37.89609822960297","Cambridge"
"173.66575350751882","-41.2959338292481","Canvastown"
"171.48312691696725","-41.76784636368853","Cape Foulwind"
"175.23244157678704","-41.54960043325304","Cape Palliser"
"172.80112283600002","-34.50522387400001","Cape Reinga"
"178.02241936086955","-37.57607961739132","Cape Runaway"
"170.70580493709676","-45.85642652580645","Cape Saunders"
"174.24811169432746","-39.35998657263156","Cardiff"
"169.0158204112308","-44.86794320507693","Cardrona"
"171.3770145040816","-43.93975022448981","Carew"
"168.40622408142852","-45.84472853666667","Caroline"
"175.50489938337657","-40.990570499025985","Carrington"
"175.5314967163117","-41.01868677632862","Carterton"
"168.22455866210527","-45.83619810912279","Castle Downs"
"171.71431051395058","-43.20980363934159","Castle Hill"
"176.22222461914566","-40.90099362261302","Castlepoint"
"168.38816600571434","-45.735025895000014","Castlerock"
"174.67280864","-36.7901744","Catalina Bay"
"169.12043004","-46.467606741428575","Catlins Forest Park"
"170.6562308359091","-44.49197488954545","Cattle Creek"
"168.71680934739132","-45.64920091347826","Cattle Flat"
"170.97222031009701","-44.31676433757281","Cave"
"171.41446703473682","-43.74583185736842","Cavendish"
"168.33568011265623","-46.04461236781249","Centre Bush"
"168.11696691","-45.57584636875","Centre Hill"
"172.1789074608721","-43.55648299337208","Charing Cross"
"171.449370076504","-41.899828811626016","Charleston"
"172.71267181075964","-43.64171820035443","Charteris Bay"
"169.33188236750001","-46.58887486583334","Chaslands"
"183.496895360994","-43.91211265020465","Chatham Island"
"169.51002394810808","-45.12125443918917","Chatto Creek"
"168.9218351474468","-45.97942821085107","Chatton"
"168.95123673655175","-45.93665065172414","Chatton North"
"175.65881831840005","-40.14470701460001","Cheltenham"
"171.93191412543473","-43.80647345688405","Chertsey"
"173.26630780375547","-42.81014658901746","Cheviot"
"172.63398465559195","-43.46787904056909","Christchurch"
"175.05100223922224","-37.450959086111105","Churchill"
"169.9753738256","-46.0438723316","Circle Hill"
"173.8275169303846","-40.98885265192307","Cissy Bay"
"171.42064034208786","-44.19355894032966","Clandeboye"
"171.134191502583","-44.38303433874541","Claremont"
"173.9680830197468","-42.047344743417725","Clarence"
"170.04098264354838","-46.0350869851613","Clarendon"
"174.70709117789607","-37.13785362210387","Clarks Beach"
"170.05694233687498","-45.718059561874995","Clarks Junction"
"172.6131347838904","-43.406913780391655","Clarkville"
"175.0465009927734","-36.99903165098965","Clevedon"
"167.71035257400004","-46.067342631999985","Clifden"
"169.3730913550909","-46.2073824888182","Clinton"
"176.9177706619186","-39.5874501570655","Clive"
"168.57557053368413","-45.05702572131579","Closeburn"
"169.32646670016112","-45.19139049645541","Clyde"
"169.5067863324657","-46.10269754684931","Clydevale"
"169.2959745211905","-45.50304825809525","Coal Creek Flat"
"170.81516267619045","-44.13626533682542","Coal Stream"
"171.96678490416042","-43.48043803804512","Coalgate"
"174.64231158231846","-36.72320044111983","Coatesville"
"167.88084414360986","-46.36511748738584","Colac Bay"
"171.5283969754839","-44.1328092583871","Coldstream"
"172.67666437403074","-40.66910264409233","Collingwood"
"174.812438582","-41.126972554","Colonial Knob"
"175.46493836602826","-36.63307331815603","Colville"
"168.30941295","-46.5516799","Colyers Island"
"175.65929790441174","-40.20791121022058","Colyton"
"169.22447558999997","-46.04205170666666","Conical Hill"
"169.34464358777774","-45.27697199666667","Conroys Gully"
"173.44314163738096","-42.64018542476191","Conway Flat"
"175.7448989760381","-36.83881372424637","Cooks Beach"
"173.5124663214361","-34.99204181543634","Coopers Beach"
"172.1340012492778","-43.27724284905556","Coopers Creek"
"172.06019049999998","-41.480282","Corbyvale"
"170.8885696440909","-45.08551985454545","Cormacks"
"169.1983530914286","-45.067320505238094","Cornish Point"
"175.69677727641795","-36.93002981738806","Coroglen"
"175.5364008495061","-36.76135280341679","Coromandel"
"175.66651133666667","-37.03132142880953","Coromandel Forest Park"
"168.6979201018182","-44.96552325","Coronet Peak"
"170.81717428550002","-44.9955208055","Corriedale"
"169.56840565150003","-45.86804981599999","Craigellachie"
"173.98641663523807","-41.13184900809523","Crail Bay"
"169.84672566354843","-46.13170545548387","Crichton"
"169.19330853030306","-45.044081682838595","Cromwell"
"169.25114099818182","-45.08044756999999","Cromwell Gorge"
"171.86184078823527","-42.0368467082353","Cronadun"
"169.35400059538463","-45.844404170384614","Crookston"
"169.13517004060606","-45.913882040303044","Crossans Corner"
"176.63150022312743","-39.57340221359077","Crownthorpe"
"168.9307327174193","-46.08040232806451","Croydon"
"168.88910640481484","-46.048638916666675","Croydon Bush"
"172.84999100745705","-42.77324536707906","Culverden"
"169.09317468","-46.6557976805","Curio Bay"
"172.3762587249262","-43.29632501517758","Cust"
"168.61583222839508","-46.316286234567905","Dacre"
"174.65171169677643","-36.67227644448626","Dairy Flat"
"172.01141250668633","-43.051778582278125","Dalefield"
"176.0974558861292","-40.205384035162766","Dannevirke"
"170.50213106375","-44.9672260325","Danseys Pass"
"172.10343812316066","-43.48838510857592","Darfield"
"173.8662881251427","-35.93849872126388","Dargaville"
"176.652797869091","-39.45304904545455","Dartmoor"
"167.65038629852938","-45.94071220382353","Dean"
"170.9285302502104","-45.10388480347368","Deborah"
"170.63218483","-45.79626631333333","Deborah Bay"
"167.92053630375","-44.67706349625","Deepwater Basin"
"173.4428550440741","-41.17497995555556","Delaware Bay"
"171.80143130666667","-41.741470615","Denniston"
"175.767868254","-39.206628282","Desert Road"
"172.7302315386026","-43.62893381154218","Diamond Harbour"
"168.96535322382974","-46.12698094276595","Diamond Peak"
"169.350991375","-44.488356815","Dingle Burn"
"168.37812966961826","-45.89266626480916","Dipton"
"168.3266704601389","-45.89934087159726","Dipton West"
"174.60712741038844","-36.387491786601956","Dome Forest"
"174.62225782914285","-36.36369236371429","Dome Valley"
"173.25511945914292","-42.88668429988571","Domett"
"173.64393873180856","-35.68565365723403","Donnellys Crossing"
"172.0988791299351","-43.871608933181825","Dorie"
"171.35554310153842","-43.325763137692306","Double Hill"
"174.45978870764702","-39.31044463568626","Douglas"
"172.91565251392856","-41.30218751383927","Dovedale"
"172.32526201799985","-43.74570796623807","Doyleston"
"168.75320940063833","-45.0989224731915","Drift Bay"
"171.86041385204544","-43.84594289772728","Dromore"
"168.1573823855882","-46.14020090858821","Drummond"
"174.96092871562712","-37.106099412204586","Drury"
"169.619162155625","-45.017780255000005","Drybread"
"169.31682066161287","-45.57723484161289","Dumbarton"
"170.62567092268287","-45.38434553512195","Dunback"
"168.16169157939402","-46.03463639636365","Dunearn"
"170.6669905130961","-45.659230806306866","Dunedin"
"171.28182177714282","-42.57759939892857","Dunganville"
"168.47182238645166","-45.78979410241935","Dunrobin"
"172.1595125585616","-43.6545757651972","Dunsandel"
"168.5933238688889","-46.15755076888889","Dunsdale"
"170.67968346619838","-44.856770925454576","Duntroon"
"172.93550275019734","-43.75320517608553","Duvauchelle"
"175.38827152152172","-41.2652936022826","Dyerville"
"171.40991723935184","-44.017679019722245","Ealing"
"169.33582931204188","-45.232503171727764","Earnscleugh"
"170.6190706111111","-44.88169310666667","Earthquakes"
"168.99130994318182","-45.97793826818182","East Chatton"
"172.82963185464791","-40.928207622394375","East Takaka"
"175.6145046027869","-41.015235390573764","East Taratahi"
"167.76828227613328","-46.00669253773334","Eastern Bush"
"168.77844430555925","-46.31242599688815","Edendale"
"176.82915107665622","-37.9738517098125","Edgecumbe"
"169.3666609580645","-45.80497897999999","Edievale"
"174.15021095375002","-39.30119851125","Egmont National Park"
"174.14667820069707","-39.14584813409095","Egmont Village"
"171.68198874006802","-44.04381345170067","Eiffelton"
"172.9855777898246","-41.47648571192981","Eighty Eight Valley"
"175.6963159487375","-40.63643679214183","Eketahuna"
"173.76969114741937","-41.054816584193546","Elaine Bay"
"170.8397138276923","-45.024361732692306","Elderslie"
"170.7712884966666","-44.77856847181818","Elephant Hill"
"176.82245807066172","-39.924465289044115","Elsthorpe"
"174.2971499310438","-39.43087899677996","Eltham"
"172.9556678479487","-42.623237299743586","Emu Plain"
"170.8737869289474","-45.03865088368419","Enfield"
"167.9903848429825","-46.26695775350877","Ermedale"
"175.35885882","-39.248845353421046","Erua"
"176.8616334691924","-39.38987839140381","Eskdale"
"169.35506436035462","-45.634199650496434","Ettrick"
"175.42275900196285","-37.74071150070371","Eureka"
"169.634627046","-45.899749373999995","Evans Flat"
"170.56582275132533","-45.71283035831324","Evansdale"
"174.25879155866073","-39.11168904883929","Everett Park"
"172.32701508563702","-43.38944474130312","Eyrewell Forest"
"171.70793246594343","-41.744169643679264","Fairdown"
"168.04695662045455","-46.20676483318181","Fairfax"
"173.87359827109032","-41.542508122367614","Fairhall"
"170.83223814749618","-44.08575871817087","Fairlie"
"168.6629791646154","-45.42850413692308","Fairlight"
"171.8175758704588","-43.86948935247707","Fairton"
"171.20716521447196","-44.416120449068316","Fairview"
"175.32556758917733","-41.116721332446794","Featherston"
"175.56808248954397","-40.21792139925069","Feilding"
"167.83767815538462","-45.998532906923074","Feldwick"
"173.5051065783914","-39.86948704391425","Ferndale"
"170.14526272102674","-44.0237241684384","Fernhill"
"173.29040121896105","-42.67167200701298","Ferniehurst"
"175.71441145009263","-36.83000718231482","Ferry Landing"
"169.73767808750003","-46.26300033083333","Finegand"
"167.86251247989574","-44.829645048020836","Fiordland National Park"
"173.775094485","-41.027766025","Fitzroy Bay"
"170.78152281847818","-45.04680042804348","Five Forks"
"168.2432029515","-46.18001291649999","Five Roads"
"170.66708742071427","-45.549959230714286","Flag Swamp"
"175.95506635","-41.24233309812499","Flat Point"
"172.62348803833325","-43.356292656874984","Flaxton"
"176.42393736515794","-40.1395626548421","Flemington"
"175.39011300800001","-36.478247728","Fletcher Bay"
"168.14082370666668","-46.27444547190476","Flints Bush"
"175.21806346975535","-39.94506071080423","Fordell"
"169.78662572454547","-45.9391627990909","Forsyth"
"168.90832952","-46.50539992","Fortification"
"168.8005985758823","-46.57360668617645","Fortrose"
"170.01082975067675","-43.46428288864663","Fox Glacier"
"171.38114775936714","-42.02963113405061","Fox River"
"172.97160696340418","-41.43931675021277","Foxhill"
"175.26205186629906","-40.46707032931252","Foxton"
"168.71663957388893","-45.018542182777786","Frankton Arm"
"170.19003139764033","-43.37391411037454","Franz Josef Glacier"
"169.29574541799997","-45.22427621","Fraser Dam"
"177.39005980682586","-38.9618850461798","Frasertown"
"172.96592735","-43.80725237","French Bay"
"172.90268553698417","-43.774029408571444","French Farm"
"173.82929260583333","-40.940832854166665","French Pass"
"168.79494740161292","-45.74722237161292","Freshford"
"169.29359537857144","-45.34620102107142","Fruitlands"
"170.68438013000002","-45.05872634434783","Fuchsia Creek"
"169.70027270812503","-45.899967277500004","Gabriels Gully"
"176.7640871485617","-38.4072417755499","Galatea"
"169.4593643297029","-45.21648872108911","Galloway"
"168.6904731475","-45.46761484249999","Garston"
"172.61709105433343","-43.717195203999985","Gebbies Valley"
"168.5178882711365","-46.329002150119045","Georgetown"
"171.2446936688891","-44.092945290648146","Geraldine"
"171.22471261743172","-44.08019848027325","Geraldine Downs"
"171.24277751749997","-44.141509842692294","Geraldine Flat"
"168.96237398584907","-45.03089376877357","Gibbston"
"169.97562106928575","-45.15126670607143","Gimmerburn"
"177.81292051239058","-38.7941991397915","Gisborne"
"168.0985469490909","-46.13164277060605","Gladfield"
"169.11545441707608","-45.65179553733692","Gladstone"
"172.7261063098684","-43.08853361026313","Glasnevin"
"175.03273049","-37.61014779094117","Glen Afton"
"175.0703357717391","-37.671451281847816","Glen Massey"
"174.9386845838235","-37.46888648992647","Glen Murray"
"175.38626709288553","-40.34567484258706","Glen Oroua"
"171.0846731121429","-44.91072302396824","Glenavy"
"174.36043481302647","-35.67013998009685","Glenbervie"
"174.6597978861103","-37.29121762186423","Glenbrook"
"175.88021002866668","-41.275664780666666","Glenburn"
"168.6539516395455","-46.182219373181816","Glencoe"
"169.0258803925","-44.65960845821428","Glendhu Bay"
"169.72235751","-45.88629441","Glendhu Forest"
"173.36293698863636","-41.18947522863637","Glenduan"
"168.87638308740262","-46.40063048597403","Glenham"
"172.6668484152174","-41.62260491347827","Glenhope"
"169.25607708249998","-45.977949586875006","Glenkenich"
"170.10458345011367","-46.17932582704544","Glenledi"
"169.66681646571428","-46.37357046571429","Glenomaru Valley"
"168.38939881439023","-44.84403052360434","Glenorchy"
"169.86464509833337","-46.09335315250001","Glenore"
"170.67567111714288","-45.42535680249999","Glenpark"
"170.12187211666665","-43.91042725666667","Glentanner"
"172.28607687072372","-43.21897972026317","Glentui"
"171.9198797711332","-43.47213553390002","Glentunnel"
"168.52239055191487","-45.88332638680852","Glenure"
"174.44562350163042","-36.46398150717392","Glorit"
"170.626203465","-45.82416461","Goat Island/Rakiriri"
"172.88703833545452","-41.549814755","Golden Downs"
"170.71793698761903","-45.52571510460317","Goodwood"
"173.52698300705876","-42.47780971470587","Goose Bay"
"175.83382977199997","-37.70263219733333","Gordon"
"175.33951341437148","-37.682758245065656","Gordonton"
"168.93626624045817","-46.10924198634262","Gore"
"173.30746366666665","-42.85560526999999","Gore Bay"
"168.70740929411767","-46.482855727549016","Gorge Road"
"173.05453854","-43.804232760000005","Goughs Bay"
"174.006967545","-41.17207922","Goulter Bay"
"172.64755211405918","-43.622133110161286","Governors Bay"
"168.1114178505263","-45.90395808473684","Gowan Hill"
"172.57774950785713","-41.74338079071429","Gowanbridge"
"171.85444475701658","-41.62899497640884","Granity"
"175.46724161544014","-36.26711513080793","Great Barrier Island (Aotea Island)"
"175.77254063","-36.60212672","Great Mercury Island (Ahuahu)"
"170.51894376999996","-45.29093915333333","Green Valley"
"172.10953244522938","-43.58609590055047","Greendale"
"169.5581309164103","-46.09329348641027","Greenfield"
"168.30552432333337","-46.54299820111112","Greenhills"
"168.30026313264707","-46.577315721176475","Greenpoint"
"168.35914193","-44.92565715","Greenstone"
"171.69571582842104","-43.837939856842105","Greenstreet"
"169.05338716999998","-45.880846646206905","Greenvale"
"172.98819347441858","-42.95640500162791","Greta Valley"
"171.2233814387531","-42.48661495868651","Greymouth"
"175.45809652635367","-41.08133196572587","Greytown"
"168.0514263636735","-46.2452539910204","Gropers Bush"
"167.61174586124997","-46.10699334500001","Grove Burn"
"168.46791551037737","-46.29316103113207","Grove Bush"
"168.02368452681822","-46.28972448181817","Gummies Bush"
"168.99645488228572","-43.88641813161903","Haast"
"171.17633837953488","-44.36402783918606","Hadlow"
"175.80292762353443","-36.842206690158065","Hahei"
"174.51082950940005","-36.13267709280001","Hakaru"
"170.61879066913036","-44.59848046217392","Hakataramea Valley"
"175.50685141529988","-40.1361100764857","Halcombe"
"168.9815731552381","-46.641019857142844","Haldane"
"175.23990271786883","-37.820554210097654","Hamilton"
"168.10322401","-45.679375392000004","Hamilton Burn"
"170.81553658775564","-45.32694769953795","Hampden"
"175.07633703391585","-37.36043764765065","Hampton Downs"
"176.21517754091755","-38.02992674918446","Hamurana"
"177.5531855104","-38.7038418264","Hangaroa"
"175.17362982325304","-38.26305609698796","Hangatiki"
"172.83002252566834","-42.49375841625965","Hanmer Springs"
"167.75123181527778","-46.128907495833325","Happy Valley"
"173.69986670019236","-42.32835779935897","Hapuku"
"170.5591745347235","-43.13709715623116","Harihari"
"170.72586269684612","-45.793273851538466","Harington Point"
"174.04574067065602","-35.281157784426284","Haruru"
"170.67442678649644","-45.8149004967153","Harwood"
"176.83007627287836","-39.633439612922686","Hastings"
"176.01244751895516","-38.8549214402985","Hatepe"
"171.9538381575556","-43.74967611244443","Hatfield"
"176.45389179554056","-40.04896348783782","Hatuma"
"176.94700738346734","-39.6153583654018","Haumoana"
"171.77827808875","-42.568947683124996","Haupiri"
"174.7659061533333","-36.74416823666667","Hauraki Gulf"
"175.17285161029258","-40.80744550960108","Hautere"
"174.95121159804884","-38.10681565902438","Hauturu"
"173.77531858699646","-41.284837598976495","Havelock"
"176.8854405708634","-39.671904389553234","Havelock North"
"177.5608906803226","-37.89290167806451","Hawai"
"172.64121341540917","-42.9220521803914","Hawarden"
"169.2835832603524","-44.662920698854634","Hawea Flat"
"173.60344865979926","-40.6942710385289","Hawera"
"173.81611283578235","-41.54944155931975","Hawkesbury"
"173.32349934285716","-42.67702519642857","Hawkswood"
"170.9607584779412","-44.21683670044116","Hazelburn"
"168.1209067766667","-46.25178977611112","Hazletts"
"171.87804248625585","-41.60674736802693","Hector"
"168.1512294385714","-46.07627391757142","Heddon Bush"
"168.54824939911103","-46.20689896733335","Hedgehope"
"174.35385818861445","-35.44176930915664","Helena Bay"
"174.44716002294408","-36.67321493141719","Helensville"
"170.16178075679994","-45.96801849079998","Henley"
"170.79440248571422","-45.227065262812516","Herbert"
"176.51138499451605","-40.46700941043011","Herbertville"
"173.22240504613077","-35.272375315778895","Herekino"
"173.2398258","-35.195724985","Herekino Forest"
"169.28035201512196","-45.85032559252031","Heriot"
"170.6687409290476","-45.77392296285715","Heyward Point"
"173.0646148288889","-43.78663995666667","Hickory Bay"
"178.26051427829015","-37.58926902647666","Hicks Bay"
"171.7332060066964","-43.613168060267824","Highbank"
"173.5414339827386","-34.971843533443995","Hihi"
"175.77805856246277","-37.09026287880597","Hikuai"
"174.29528836817397","-35.593662613308815","Hikurangi"
"175.65575610733984","-37.28125786049262","Hikutaia"
"171.0667281875","-44.99350607333333","Hilderthorpe"
"169.74683484403508","-46.130201037719296","Hillend"
"170.82023660625","-45.39610042125","Hillgrove"
"169.89878178583334","-44.9368342025","Hills Creek"
"167.83547691849998","-45.480359716125","Hillside"
"171.1899486962264","-44.14178056396228","Hilton"
"175.31670236251333","-40.37644977058823","Himatangi"
"175.2361483122764","-40.3723596285603","Himatangi Beach"
"169.69276461350879","-46.49365837385966","Hinahina"
"175.60612784876412","-41.262861849325844","Hinakura"
"170.26157850543862","-45.73568961631579","Hindon"
"171.55605454642856","-44.010230498791216","Hinds"
"173.3933174924389","-41.22424501304877","Hira"
"173.33254578","-41.273265","Hira Forest"
"173.91369700250002","-35.894057396071425","Hoanga"
"171.5550517296296","-42.45499747481482","Hochstetter"
"175.4167020874038","-37.50888801961539","Hoe-O-Tainui"
"171.26902772500006","-42.6829413540909","Hohonu"
"173.59053745","-35.35575787","Hokianga Harbour"
"175.20390484571095","-40.60390877722752","Hokio Beach"
"170.9941452322815","-42.72878705109989","Hokitika"
"168.52847581627907","-46.11298197651163","Hokonui"
"168.61019916863634","-45.993177372727274","Hokonui Hills"
"176.0048350896552","-41.14740703137931","Homewood"
"175.11284885103098","-38.129856555463924","Honikiwi"
