"171.5635440665672","-42.94340218261194","Arthur's Pass National Park","Arthur's Pass National Park"
"168.67741637230165","-44.98556468648808","Arthurs Point","Arthurs Point"
"171.27493558914293","-43.98800493742856","Arundel","Arundel"
"168.40182015025425","-46.39590037313558","Ascot","Invercargill"
"174.87324605977383","-41.11949672634424","Ascot Park","Porirua"
"171.7492800015201","-43.90286662508941","Ashburton","Ashburton"
"171.56611052948983","-43.71554645663266","Ashburton Forks","Ashburton Forks"
"171.16064292520005","-43.5829262992","Ashburton Lakes","Ashburton Lakes"
"168.67680506962262","-46.45915079396227","Ashers","Ashers"
"175.75340723162597","-40.28261274905928","Ashhurst","Ashhurst"
"172.60147693238088","-43.26386858897243","Ashley","Ashley"
"176.31648219978266","-39.96065833268119","Ashley Clinton","Ashley Clinton"
"169.465396437551","-46.16153305857143","Ashley Downs","Ashley Downs"
"172.49357822","-43.155917329999994","Ashley Forest","Ashley Forest"
"171.7539007093333","-44.025244171999994","Ashton","Ashton"
"170.8145045277419","-44.02503588247311","Ashwick Flat","Ashwick Flat"
"172.66674251391754","-43.7491332874227","Ataahua","Ataahua"
"172.79506269235293","-41.616035090000004","Atapo","Atapo"
"171.51370309706527","-42.32038333597826","Atarau","Atarau"
"173.31583974251413","-41.24716613796592","Atawhai","Nelson"
"175.95903622961768","-37.44297613288721","Athenree","Waihi Beach"
"175.91920422644446","-37.45377231422223","Athenree Gorge","Athenree Gorge"
"168.58464396812502","-45.511869352777765","Athol","Athol"
"176.08066557096384","-38.36675865293172","Atiamuri","Atiamuri"
"174.7931206811718","-37.00132989445312","Auckland Airport","Auckland"
"174.76409987296972","-36.84971510897415","Auckland Central","Auckland"
"175.1091005081818","-38.925772777727275","Aukopae","Taumarunui"
"174.0512514734821","-39.47715205620538","Auroa","Auroa"
"174.95591145543776","-41.05638891779315","Avalon","Lower Hutt"
"168.3466670028983","-46.40110935388469","Avenal","Invercargill"
"174.31299681921502","-35.72613423611569","Avenues","Whangarei"
"170.30889180499997","-44.64124106","Aviemore","Aviemore"
"174.3013275554308","-38.18452345562897","Avondale","Auckland"
"172.55480903786324","-43.51555962497803","Avonhead","Christchurch"
"172.67169798921213","-43.5209594625379","Avonside","Christchurch"
"175.51338971699994","-40.268729485","Awahuri","Awahuri"
"175.6128936476056","-37.39414826338025","Awaiti","Awaiti"
"176.89875907744164","-37.982612015562005","Awakeri","Awakeri"
"174.6405192525532","-38.65859761851063","Awakino","Awakino"
"173.898309813875","-35.912777886625015","Awakino Point","Awakino Point"
"169.68275553999996","-46.09221812666666","Awamangu","Awamangu"
"170.93491537114292","-45.123359578999995","Awamoa","Awamoa"
"170.89748728431377","-44.93467728333332","Awamoko","Awamoko"
"173.25707001774617","-35.04199766863637","Awanui","Awanui"
"175.92017024355133","-40.140107665620874","Awapuni","Gisborne"
"172.99126","-40.852416000000005","Awaroa","Awaroa"
"172.08127172217382","-39.084437786956535","Awarua","Awarua"
"168.43596198683335","-46.54630571949999","Awarua Plains","Awarua Plains"
"168.54582351565216","-46.48713454579711","Awarua Wetlands","Awarua Wetlands"
"168.94668501285716","-45.766903860000006","Awatere","Awatere"
"173.78188751909084","-41.8029915475","Awatere Valley","Awatere Valley"
"176.91590546927594","-39.53129613133483","Awatoto","Napier"
"171.8226747977021","-41.851134886510636","Awatuna","Awatuna"
"174.63221251356032","-37.10311056293195","Awhitu","Awhitu"
"175.29184175308055","-37.81002831018628","Bader","Hamilton"
"172.53756527215396","-40.78218779923077","Bainham","Bainham"
"170.4724599284407","-45.89135961159322","Balaclava","Dunedin"
"172.68233926378502","-43.182985463271024","Balcairn","Balcairn"
"169.73741007193112","-46.2384365065038","Balclutha","Balclutha"
"167.82176457571427","-46.22913527428572","Bald Hill","Bald Hill"
"168.58332461550515","-45.84279322030304","Balfour","Balfour"
"175.794033302683","-40.39524807439024","Ballance","Ballance"
"172.77269047666667","-42.79711327617647","Balmoral","Balmoral"
"172.01642551380118","-43.67597968894735","Bankside","Bankside"
"169.15450244450406","-45.089138929586795","Bannockburn","Bannockburn"
"168.2620995761111","-45.73730460611112","Barnhill","Barnhill"
"171.8381112898276","-43.68251462103447","Barrhill","Barrhill"
"171.3144442186842","-42.2476361988816","Barrytown","Barrytown"
"177.89233535","-38.865589085","Bartletts","Bartletts"
"175.0660779736364","-39.92825507734265","Bastia Hill","Whanganui"
"175.2243358447059","-37.764100895504214","Baverstock","Baverstock"
"176.87042875732314","-39.42127568237697","Bay View","Napier"
"173.7493107394253","-35.951443279511516","Baylys Beach","Baylys Beach"
"174.57052238136896","-37.10196789674759","Bayswater","Auckland"
"174.70941496932537","-36.774737750224915","Bayview","Auckland"
"174.69091141872295","-36.79744719771884","Beach Haven","Auckland"
"175.00176511202883","-36.886471910410464","Beachlands","Auckland"
"173.27413495835617","-41.268190126484","Beachville","Nelson"
"175.648669709266","-40.09059143486238","Beaconsfield","Beaconsfield"
"174.024331175","-41.071314825","Beatrix Bay","Beatrix Bay"
"169.38304259535713","-45.82802635910715","Beaumont","Beaumont"
"172.64275894487443","-43.564686393461","Beckenham","Christchurch"
"169.72099503911113","-45.001664980222216","Becks","Becks"
"175.26149454963294","-37.766679468598404","Beerescourt","Hamilton"
"172.63164317602426","-43.44973910498576","Belfast","Christchurch"
"171.313601757931","-44.08954026793103","Belfield","Belfield"
"172.95195967813956","-41.45791318569766","Belgrove","Belgrove"
"174.15058336287927","-39.0295949950463","Bell Block","New Plymouth"
"173.16646887","-41.2911534","Bell Island","Bell Island"
"170.4798729250002","-45.87499268092338","Belleknowes","Dunedin"
"176.1299857697481","-37.678736676000014","Bellevue","Tauranga"
"174.84470588556306","-38.69704498619586","Belmont","Auckland"
"168.59512765189655","-45.0468490424138","Ben Lomond","Ben Lomond"
"169.99651313467209","-44.24798013631148","Ben Ohau","Ben Ohau"
"170.05574278","-44.46770127","Ben Omar","Ben Omar"
"169.33433260777778","-44.90882973866667","Bendigo","Bendigo"
"169.7915520156666","-46.225660541833335","Benhar","Benhar"
"168.4711762151281","-45.888988600128194","Benmore","Benmore"
"175.37318329953487","-38.520403003023254","Benneydale","Benneydale"
"174.77626099033597","-41.32138130402393","Berhampore","Wellington"
"170.10308627857142","-45.933740166031754","Berwick","Berwick"
"170.04063770521742","-45.969143115652166","Berwick Forest","Berwick Forest"
"173.16183675105265","-41.29928575","Best Island","Best Island"
"174.45448172947084","-36.884141461587284","Bethells Beach","Bethells Beach"
"176.11756768594432","-37.69738734602029","Bethlehem","Tauranga"
"172.72011792348138","-43.5132932533528","Bexley","Christchurch"
"175.86639213506174","-40.85157991333334","Bideford","Bideford"
"174.73335925643562","-36.31506113861385","Big Omaha","Big Omaha"
"171.79709976179484","-41.67452264076922","Birchfield","Birchfield"
"175.10234484108196","-41.093647323661166","Birchville","Upper Hutt"
"168.15067750076923","-45.70381583897436","Birchwood","Birchwood"
"174.3337193","-39.35920196581817","Bird Road","Bird Road"
"172.67490414659576","-43.824101863723406","Birdlings Flat","Birdlings Flat"
"174.70464452746748","-36.79765496031528","Birkdale","Auckland"
"174.7226210606279","-36.81031039960141","Birkenhead","Auckland"
"172.64914257455658","-43.2843126815596","Bishopdale","Christchurch"
"170.79312766125","-44.888516608749995","Black Point","Black Point"
"174.09752975774197","-41.18748599870968","Black Rock","Black Rock"
"171.41109746891485","-42.3651810789147","Blackball","Greymouth"
"172.6234798990351","-43.94776152368423","Blackhead","Dunedin"
"169.31408504553568","-45.24651379285713","Blackmans","Blackmans"
"167.67846487459457","-45.784558870270274","Blackmount","Blackmount"
"171.88202527256408","-42.13142589435897","Blacks Point","Blacks Point"
"174.04189718117334","-39.069456214798564","Blagdon","New Plymouth"
"175.96196749199996","-40.944678955600004","Blairlogie","Blairlogie"
"171.1946277588037","-42.45118580672248","Blaketown","Greymouth"
"173.9559794626227","-41.51696691104225","Blenheim","Blenheim"
"174.1328238371053","-41.68869912342106","Blind River","Blind River"
"174.7027443634703","-36.91875829881299","Blockhouse Bay","Auckland"
"174.89784151813234","-41.283507242957214","Blue Mountains","Blue Mountains"
"171.01142975927624","-42.730161141249994","Blue Spur","Hokitika"
"168.33910820047248","-46.60159421594488","Bluff","Bluff"
"176.91304523669618","-39.48393867565911","Bluff Hill","Napier"
"175.00106866827127","-37.180782187712744","Bombay","Bombay"
"174.91708706252408","-36.909326077718376","Botany Downs","Auckland"
"172.67280725968087","-43.456028947553186","Bottle Lake","Christchurch"
"174.92615611081354","-41.201026580716146","Boulcott","Lower Hutt"
"175.9791685781841","-37.45783976092104","Bowentown","Waihi Beach"
"170.4697634262617","-45.87527658198601","Bradford","Dunedin"
"172.53146054","-41.767044045","Braeburn Range","Braeburn Range"
"168.30953060443184","-46.29372824988637","Branxholme","Branxholme"
"168.0915620366667","-45.70899527888889","Braxton","Braxton"
"174.82505033829455","-41.33604831232558","Breaker Bay","Wellington"
"169.3826507441961","-45.26127656555327","Bridge Hill","Alexandra"
"176.7606803073914","-39.64622346403162","Bridge Pa","Bridge Pa"
"170.32468907101952","-45.947811576352976","Brighton","Dunedin"
"173.10309914850907","-41.375546417672716","Brightwater","Brightwater"
"173.2577467943438","-41.281754826063306","Britannia Heights","Nelson"
"174.21932077996732","-39.0164285153922","Brixton","Brixton"
"170.62641001590305","-45.84762209622642","Broad Bay","Dunedin"
"176.33801960341177","-38.522393168705875","Broadlands","Broadlands"
"176.2824578127698","-38.60731100237409","Broadlands Forest","Broadlands Forest"
"174.7942084753373","-41.23488658202514","Broadmeadows","Wellington"
"173.3745499726984","-35.27207293246032","Broadwood","Broadwood"
"170.45865728174596","-45.867074242026845","Brockville","Dunedin"
"172.69031036710768","-43.537685886703045","Bromley","Christchurch"
"173.0782848621569","-41.26874759784314","Bronte","Bronte"
"174.99094554934786","-36.98779239086956","Brookby","Brookby"
"176.1350125148046","-37.68939569723919","Brookfield","Tauranga"
"173.25359418276133","-41.664571441820144","Brooklands","Christchurch"
"174.5869035628054","-41.287754220875236","Brooklyn","Wellington"
"172.5492564312295","-43.45455237160172","Broomfield","Broomfield"
"173.94804153692309","-41.21507728846154","Broughton Bay","Broughton Bay"
"175.09819391128224","-41.104917083965844","Brown Owl","Upper Hutt"
"168.42853519137367","-46.13297531137364","Browns","Browns"
"174.73678825523356","-36.71896089485761","Browns Bay","Auckland"
"169.6106082481818","-43.61195643757576","Bruce Bay","Bruce Bay"
"175.02325224716822","-39.850864301209434","Brunswick","Brunswick"
"168.79161177692302","-46.2541380002564","Brydone","Brydone"
"174.42954630348837","-36.105254302558144","Brynderwyn","Brynderwyn"
"172.59186525348676","-43.50464584452031","Bryndwr","Christchurch"
"174.9312471923446","-37.22990938939611","Buckland","Buckland"
"174.90910135697303","-36.879129241039145","Bucklands Beach","Auckland"
"170.55885674310346","-45.59221913655172","Bucklands Crossing","Bucklands Crossing"
"175.988384795","-38.87639662","Bulli Point","Bulli Point"
"175.3764116530479","-40.175163840230205","Bulls","Bulls"
"173.94981208125","-40.94226006000001","Bulwer","Bulwer"
"175.6447303765157","-40.277975848166335","Bunnythorpe","Bunnythorpe"
"175.21552358615935","-37.74883613721012","Burbush","Burbush"
"174.11356274822785","-39.11380648987345","Burgess Park","Burgess Park"
"170.6644595076923","-44.10146574871794","Burkes Pass","Burkes Pass"
"173.9313213115616","-41.5301251635135","Burleigh","Blenheim"
"172.2983573347602","-43.6160105604059","Burnham","Burnham"
"172.29876386000007","-43.61596496136021","Burnham Camp","Burnham"
"172.52097976149582","-43.55887494104032","Burnside","Christchurch"
"172.11958547999998","-43.34662359489288","Burnt Hill","Burnt Hill"
"174.89725958409574","-36.923192196576935","Burswood","Auckland"
"172.68360508906213","-43.49572706763881","Burwood","Christchurch"
"170.75874239130437","-45.47077373434783","Bushey","Bushey"
"169.36817034857145","-45.27747384857143","Butchers Gully","Butchers Gully"
"169.510748314","-46.50657556","Caberfeidh","Caberfeidh"
"173.48810156718207","-35.276886960252014","Cable Bay","Cable Bay"
"170.46948039960043","-45.89911031844855","Calton Hill","Dunedin"
"176.81944406133076","-39.62867269985867","Camberley","Hastings"
"174.87451984721287","-41.08900045663091","Camborne","Porirua"
"169.7471344203226","-44.91345616935483","Cambrians","Cambrians"
"175.47129378476376","-37.88499956442282","Cambridge","Cambridge"
"171.14344031125","-42.55197327553572","Camerons","Greymouth"
"174.75816883225502","-36.747950305542645","Campbells Bay","Auckland"
"174.8666265038989","-41.14020817826163","Cannons Creek","Porirua"
"173.66575350751882","-41.2959338292481","Canvastown","Canvastown"
"171.48312691696725","-41.76784636368853","Cape Foulwind","Cape Foulwind"
"175.23244157678704","-41.54960043325304","Cape Palliser","Cape Palliser"
"172.80112283600002","-34.50522387400001","Cape Reinga","Cape Reinga"
"178.02241936086955","-37.57607961739132","Cape Runaway","Cape Runaway"
"170.70580493709676","-45.85642652580645","Cape Saunders","Cape Saunders"
"174.24811169432746","-39.35998657263156","Cardiff","Cardiff"
"169.0158204112308","-44.86794320507693","Cardrona","Cardrona"
"171.3770145040816","-43.93975022448981","Carew","Carew"
"170.61971910909085","-45.80776398406061","Careys Bay","Dunedin"
"168.40622408142852","-45.84472853666667","Caroline","Caroline"
"175.50489938337657","-40.990570499025985","Carrington","Carrington"
"171.55950516422132","-41.7492059867213","Carters Beach","Westport"
"175.52167864996605","-41.02724783797195","Carterton","Carterton"
"172.6020210301429","-43.47652712521704","Casebrook","Christchurch"
"172.6343638041328","-43.57405332736859","Cashmere","Christchurch"
"172.69150075613646","-43.60388382039771","Cass Bay","Lyttelton"
"168.22455866210527","-45.83619810912279","Castle Downs","Castle Downs"
"171.71431051395058","-43.20980363934159","Castle Hill","Castle Hill"
"174.99009870261116","-39.93818080005297","Castlecliff","Whanganui"
"176.22222461914566","-40.90099362261302","Castlepoint","Castlepoint"
"168.38816600571434","-45.735025895000014","Castlerock","Castlerock"
"174.761421424863","-36.76110700096753","Castor Bay","Auckland"
"174.67280864","-36.7901744","Catalina Bay","Catalina Bay"
"169.12043004","-46.467606741428575","Catlins Forest Park","Catlins Forest Park"
"170.6562308359091","-44.49197488954545","Cattle Creek","Cattle Creek"
"168.71680934739132","-45.64920091347826","Cattle Flat","Cattle Flat"
"170.97222031009701","-44.31676433757281","Cave","Cave"
"171.41446703473682","-43.74583185736842","Cavendish","Cavendish"
"170.48210561141553","-45.89689302857677","Caversham","Dunedin"
"168.33568011265623","-46.04461236781249","Centre Bush","Centre Bush"
"168.11696691","-45.57584636875","Centre Hill","Centre Hill"
"170.3798099634066","-45.88975155901099","Chain Hills","Dunedin"
"172.1789074608721","-43.55648299337208","Charing Cross","Charing Cross"
"171.449370076504","-41.899828811626016","Charleston","Charleston"
"168.91529590491228","-46.135693388947374","Charlton","Gore"
"172.71267181075964","-43.64171820035443","Charteris Bay","Charteris Bay"
"175.2820943318185","-37.75556117232854","Chartwell","Hamilton"
"169.33188236750001","-46.58887486583334","Chaslands","Chaslands"
"183.496895360994","-43.91211265020465","Chatham Island","Chatham Island"
"174.7135193174935","-36.81577462608748","Chatswood","Auckland"
"169.51002394810808","-45.12125443918917","Chatto Creek","Chatto Creek"
"168.9218351474468","-45.97942821085107","Chatton","Chatton"
"168.95123673655175","-45.93665065172414","Chatton North","Chatton North"
"175.28408209516817","-37.749878749399045","Chedworth","Hamilton"
"175.65881831840005","-40.14470701460001","Cheltenham","Cheltenham"
"171.93191412543473","-43.80647345688405","Chertsey","Chertsey"
"173.26630780375547","-42.81014658901746","Cheviot","Cheviot"
"173.50796135363058","-41.30560618904459","Christchurch","Christchurch"
"172.54373279580358","-43.48943277910714","Christchurch Airport","Christchurch"
"172.6393298912352","-43.52912190009533","Christchurch Central","Christchurch"
"175.05100223922224","-37.450959086111105","Churchill","Churchill"
"174.80570886412718","-41.20582977664172","Churton Park","Wellington"
"169.9753738256","-46.0438723316","Circle Hill","Circle Hill"
"173.8275169303846","-40.98885265192307","Cissy Bay","Cissy Bay"
"171.42064034208786","-44.19355894032966","Clandeboye","Clandeboye"
"171.134191502583","-44.38303433874541","Claremont","Claremont"
"173.9680830197468","-42.047344743417725","Clarence","Clarence"
"170.04098264354838","-46.0350869851613","Clarendon","Clarendon"
"175.54131478265734","-41.0101257146853","Clareville","Carterton"
"174.70709117789607","-37.13785362210387","Clarks Beach","Clarks Beach"
"170.05694233687498","-45.718059561874995","Clarks Junction","Clarks Junction"
"172.6131347838904","-43.406913780391655","Clarkville","Clarkville"
"175.28811767609838","-37.77719678559296","Claudelands","Hamilton"
"174.86174467510745","-37.029531963247976","Clendon Park","Auckland"
"175.0465009927734","-36.99903165098965","Clevedon","Clevedon"
"167.71035257400004","-46.067342631999985","Clifden","Clifden"
"170.83751123510874","-44.53771216742383","Clifton","Christchurch"
"169.3730913550909","-46.2073824888182","Clinton","Clinton"
"176.9177706619186","-39.5874501570655","Clive","Clive"
"168.57557053368413","-45.05702572131579","Closeburn","Closeburn"
"175.086110598009","-41.117667315201366","Clouston Park","Upper Hutt"
"174.89352972161876","-36.98296675343588","Clover Park","Auckland"
"175.58623755327577","-40.34467584264646","Cloverlea","Palmerston North"
"169.32646670016112","-45.19139049645541","Clyde","Clyde"
"170.48524304053325","-45.89155218753333","Clyde Hill","Dunedin"
"169.5067863324657","-46.10269754684931","Clydevale","Clydevale"
"171.25948966030765","-42.43424809292306","Coal Creek","Greymouth"
"169.2959745211905","-45.50304825809525","Coal Creek Flat","Coal Creek Flat"
"170.81516267619045","-44.13626533682542","Coal Stream","Coal Stream"
"171.96678490416042","-43.48043803804512","Coalgate","Coalgate"
"176.96667104835018","-37.94078826876001","Coastlands","Whakatane"
"174.64231158231846","-36.72320044111983","Coatesville","Coatesville"
"171.20887551495997","-42.43709621659997","Cobden","Greymouth"
"174.9421690014814","-36.89984765728397","Cockle Bay","Auckland"
"167.88084414360986","-46.36511748738584","Colac Bay","Colac Bay"
"171.5283969754839","-44.1328092583871","Coldstream","Coldstream"
"175.0381850238931","-39.93289761346059","College Estate","Whanganui"
"172.67666437403074","-40.66910264409233","Collingwood","Collingwood"
"174.812438582","-41.126972554","Colonial Knob","Colonial Knob"
"175.46493836602826","-36.63307331815603","Colville","Colville"
"168.30941295","-46.5516799","Colyers Island","Colyers Island"
"175.65929790441174","-40.20791121022058","Colyton","Colyton"
"170.60197527010152","-45.85644242172589","Company Bay","Dunedin"
"170.4605667554155","-45.90519138984614","Concord","Dunedin"
"169.22447558999997","-46.04205170666666","Conical Hill","Conical Hill"
"174.91265858025156","-37.04579835367541","Conifer Grove","Takanini"
"169.34464358777774","-45.27697199666667","Conroys Gully","Conroys Gully"
"173.44314163738096","-42.64018542476191","Conway Flat","Conway Flat"
"175.7448989760381","-36.83881372424637","Cooks Beach","Cooks Beach"
"173.5124663214361","-34.99204181543634","Coopers Beach","Coopers Beach"
"172.1340012492778","-43.27724284905556","Coopers Creek","Coopers Creek"
"172.06019049999998","-41.480282","Corbyvale","Corbyvale"
"170.8885696440909","-45.08551985454545","Cormacks","Cormacks"
"169.1983530914286","-45.067320505238094","Cornish Point","Cornish Point"
"174.60289765253341","-37.01056058359998","Cornwallis","Auckland"
"175.69677727641795","-36.93002981738806","Coroglen","Coroglen"
"175.49992545812776","-36.75186985946248","Coromandel","Coromandel"
"175.66651133666667","-37.03132142880953","Coromandel Forest Park","Coromandel Forest Park"
"168.6979201018182","-44.96552325","Coronet Peak","Coronet Peak"
"170.81717428550002","-44.9955208055","Corriedale","Corriedale"
"172.6998292416","-43.607089944000016","Corsair Bay","Lyttelton"
"170.47190444395096","-45.90748853150634","Corstorphine","Dunedin"
"172.6183090311594","-43.43159797434783","Coutts Island","Christchurch"
"172.61326129747346","-43.57983403370109","Cracroft","Christchurch"
"169.56840565150003","-45.86804981599999","Craigellachie","Craigellachie"
"175.08059736","-41.082409788","Craigs Flat","Upper Hutt"
"173.98641663523807","-41.13184900809523","Crail Bay","Crail Bay"
"169.84672566354843","-46.13170545548387","Crichton","Crichton"
"175.3831327063158","-40.09958072078947","Crofton","Marton"
"174.76241958992594","-41.2568323642285","Crofton Downs","Wellington"
"169.19330853030306","-45.044081682838595","Cromwell","Cromwell"
"169.25114099818182","-45.08044756999999","Cromwell Gorge","Cromwell Gorge"
"171.86184078823527","-42.0368467082353","Cronadun","Cronadun"
"169.35400059538463","-45.844404170384614","Crookston","Crookston"
"169.13517004060606","-45.913882040303044","Crossans Corner","Crossans Corner"
"176.63150022312743","-39.57340221359077","Crownthorpe","Crownthorpe"
"168.9307327174193","-46.08040232806451","Croydon","Croydon"
"168.88910640481484","-46.048638916666675","Croydon Bush","Croydon Bush"
"172.84999100745705","-42.77324536707906","Culverden","Culverden"
"169.09317468","-46.6557976805","Curio Bay","Curio Bay"
"172.3762587249262","-43.29632501517758","Cust","Cust"
"168.61583222839508","-46.316286234567905","Dacre","Dacre"
"174.65171169677643","-36.67227644448626","Dairy Flat","Dairy Flat"
"172.01141250668633","-43.051778582278125","Dalefield","Dalefield"
"172.67525990627598","-43.513049899402986","Dallington","Christchurch"
"170.51314494863632","-45.85087019739394","Dalmore","Dunedin"
"174.92310727964622","-36.92809533957446","Dannemora","Auckland"
"176.0974558861292","-40.205384035162766","Dannevirke","Dannevirke"
"170.50213106375","-44.9672260325","Danseys Pass","Danseys Pass"
"172.10343812316066","-43.48838510857592","Darfield","Darfield"
"173.8662881251427","-35.93849872126388","Dargaville","Dargaville"
"176.652797869091","-39.45304904545455","Dartmoor","Dartmoor"
"174.9079539409999","-41.27994861319231","Days Bay","Lower Hutt"
"167.65038629852938","-45.94071220382353","Dean","Dean"
"175.27604583769417","-37.82179755734116","Deanwell","Hamilton"
"170.9285302502104","-45.10388480347368","Deborah","Deborah"
"170.63218483","-45.79626631333333","Deborah Bay","Deborah Bay"
"167.92053630375","-44.67706349625","Deepwater Basin","Deepwater Basin"
"173.4428550440741","-41.17497995555556","Delaware Bay","Delaware Bay"
"171.80143130666667","-41.741470615","Denniston","Denniston"
"175.767868254","-39.206628282","Desert Road","Desert Road"
"174.79818454538284","-36.82418526161371","Devonport","Auckland"
"172.7302315386026","-43.62893381154218","Diamond Harbour","Diamond Harbour"
"168.96535322382974","-46.12698094276595","Diamond Peak","Diamond Peak"
"171.19877042047622","-42.65614180666667","Dillmanstown","Greymouth"
